_id,_uuid,_timestamp,rpc,_ack_timestamp,_ack_status,response_time
36496,359404230124464.0,2025-11-10 09:50:52.396640,unlock,2025-11-10 09:50:52.550515,0.0,0.153875
36495,359404230124464.0,2025-11-10 09:50:43.862299,unlock,2025-11-10 09:50:44.071249,0.0,0.20895
36494,359404230124464.0,2025-11-10 09:50:34.426823,unlock,2025-11-10 09:50:34.630475,0.0,0.203652
36493,359404230124464.0,2025-11-10 09:50:25.074561,unlock,2025-11-10 09:50:25.273982,0.0,0.199421
36492,359404230124464.0,2025-11-10 09:50:16.264955,unlock,2025-11-10 09:50:16.482055,0.0,0.2171
36491,359404230124464.0,2025-11-10 09:50:07.200991,unlock,2025-11-10 09:50:07.442819,0.0,0.241828
36490,359404230124464.0,2025-11-10 09:49:58.712478,unlock,2025-11-10 09:49:58.877648,0.0,0.16517
36489,359404230124464.0,2025-11-10 09:49:47.575116,unlock,2025-11-10 09:49:50.310969,0.0,2.735853
36488,359404230124464.0,2025-11-10 09:49:35.491207,unlock,2025-11-10 09:49:35.669842,0.0,0.178635
36487,359404230124464.0,2025-11-10 09:49:26.680573,unlock,2025-11-10 09:49:26.877412,0.0,0.196839
36486,359404230124464.0,2025-11-10 09:49:17.620469,unlock,2025-11-10 09:49:17.838063,0.0,0.217594
36485,359404230124464.0,2025-11-10 09:49:08.827558,unlock,2025-11-10 09:49:09.038684,0.0,0.211126
36484,359404230124464.0,2025-11-10 09:49:00.048839,unlock,2025-11-10 09:49:00.236861,0.0,0.188022
36483,359404230124464.0,2025-11-10 09:48:50.542189,unlock,2025-11-10 09:48:50.720558,0.0,0.178369
36482,359404230124464.0,2025-11-10 09:48:40.957954,unlock,2025-11-10 09:48:41.109633,0.0,0.151679
36481,359404230124464.0,2025-11-10 09:48:31.851040,unlock,2025-11-10 09:48:32.069959,0.0,0.218919
36480,359404230124464.0,2025-11-10 09:48:22.104854,unlock,2025-11-10 09:48:23.349947,0.0,1.245093
36479,359404230124464.0,2025-11-10 09:48:10.884173,unlock,2025-11-10 09:48:11.119081,0.0,0.234908
36478,359404230124464.0,2025-11-10 09:48:02.330337,unlock,2025-11-10 09:48:02.478080,0.0,0.147743
36477,359404230124464.0,2025-11-10 09:47:53.308053,unlock,2025-11-10 09:47:53.518336,0.0,0.210283
36476,359404230124464.0,2025-11-10 09:47:43.745870,unlock,2025-11-10 09:47:43.918405,0.0,0.172535
36475,359404230124464.0,2025-11-10 09:47:34.984102,unlock,2025-11-10 09:47:35.118458,0.0,0.134356
36474,359404230124464.0,2025-11-10 09:47:26.135742,unlock,2025-11-10 09:47:26.318551,0.0,0.182809
36473,359404230124464.0,2025-11-10 09:47:17.179537,unlock,2025-11-10 09:47:17.365632,0.0,0.186095
36472,359404230124464.0,2025-11-10 09:47:08.792388,unlock,2025-11-10 09:47:08.965547,0.0,0.173159
36471,359404230124464.0,2025-11-10 09:46:59.836233,unlock,2025-11-10 09:47:00.012710,0.0,0.176477
36470,359404230124464.0,2025-11-10 09:46:50.655274,unlock,2025-11-10 09:46:50.818846,0.0,0.163572
36469,359404230124464.0,2025-11-10 09:46:42.181163,unlock,2025-11-10 09:46:42.333341,0.0,0.152178
36468,359404230124464.0,2025-11-10 09:46:33.415170,unlock,2025-11-10 09:46:33.633300,0.0,0.21813
36467,359404230124464.0,2025-11-10 09:46:24.493739,unlock,2025-11-10 09:46:24.771695,0.0,0.277956
36466,359404230124464.0,2025-11-10 09:46:14.471047,unlock,2025-11-10 09:46:14.729670,0.0,0.258623
36465,359404230124464.0,2025-11-10 09:46:05.296802,unlock,2025-11-10 09:46:05.518195,0.0,0.221393
36464,359404230124464.0,2025-11-10 09:45:56.403779,unlock,2025-11-10 09:45:56.557816,0.0,0.154037
36463,359404230124464.0,2025-11-10 09:45:47.539216,unlock,2025-11-10 09:45:47.758764,0.0,0.219548
36462,359404230124464.0,2025-11-10 09:45:38.279503,unlock,2025-11-10 09:45:38.477807,0.0,0.198304
36461,359404230124464.0,2025-11-10 09:45:29.203078,unlock,2025-11-10 09:45:29.362174,0.0,0.159096
36460,359404230124464.0,2025-11-10 09:45:20.418564,unlock,2025-11-10 09:45:20.639030,0.0,0.220466
36459,359404230124464.0,2025-11-10 09:45:11.474094,unlock,2025-11-10 09:45:11.677829,0.0,0.203735
36458,359404230124464.0,2025-11-10 09:45:02.406436,unlock,2025-11-10 09:45:02.637708,0.0,0.231272
36457,359404230124464.0,2025-11-10 09:44:50.765038,unlock,2025-11-10 09:44:53.348411,0.0,2.583373
36456,359404230124464.0,2025-11-10 09:44:39.825898,unlock,2025-11-10 09:44:39.998666,0.0,0.172768
36455,359404230124464.0,2025-11-10 09:44:31.075597,unlock,2025-11-10 09:44:31.277411,0.0,0.201814
36454,359404230124464.0,2025-11-10 09:44:20.083489,unlock,2025-11-10 09:44:22.629475,0.0,2.545986
36453,359404230124464.0,2025-11-10 09:44:09.373426,unlock,2025-11-10 09:44:09.830254,0.0,0.456828
36452,359404230124464.0,2025-11-10 09:43:57.833426,unlock,2025-11-10 09:43:58.006004,0.0,0.172578
36451,359404230124464.0,2025-11-10 09:43:49.344760,unlock,2025-11-10 09:43:49.529418,0.0,0.184658
36450,359404230124464.0,2025-11-10 09:43:40.498649,unlock,2025-11-10 09:43:40.725831,0.0,0.227182
36449,359404230124464.0,2025-11-10 09:43:31.617215,unlock,2025-11-10 09:43:31.764738,0.0,0.147523
36448,359404230124464.0,2025-11-10 09:43:22.294449,unlock,2025-11-10 09:43:22.493848,0.0,0.199399
36447,359404230124464.0,2025-11-10 09:43:12.989969,unlock,2025-11-10 09:43:13.222456,0.0,0.232487
36446,359404230124464.0,2025-11-10 09:43:03.879608,unlock,2025-11-10 09:43:04.130632,0.0,0.251024
36445,359404230124464.0,2025-11-10 09:42:54.619552,unlock,2025-11-10 09:42:54.817595,0.0,0.198043
36444,359404230124464.0,2025-11-10 09:42:45.520831,unlock,2025-11-10 09:42:45.685441,0.0,0.16461
36443,359404230124464.0,2025-11-10 09:42:37.240439,unlock,2025-11-10 09:42:37.453531,0.0,0.213092
36442,359404230124464.0,2025-11-10 09:42:28.714366,unlock,2025-11-10 09:42:28.889464,0.0,0.175098
36441,359404230124464.0,2025-11-10 09:42:20.223585,unlock,2025-11-10 09:42:20.405116,0.0,0.181531
36440,359404230124464.0,2025-11-10 09:42:11.453210,unlock,2025-11-10 09:42:11.613443,0.0,0.160233
36439,359404230124464.0,2025-11-10 09:42:02.706890,unlock,2025-11-10 09:42:02.885404,0.0,0.178514
36438,359404230124464.0,2025-11-10 09:41:54.168194,unlock,2025-11-10 09:41:54.338206,0.0,0.170012
36437,359404230124464.0,2025-11-10 09:41:45.441015,unlock,2025-11-10 09:41:45.597672,0.0,0.156657
36436,359404230124464.0,2025-11-10 09:41:36.758395,unlock,2025-11-10 09:41:36.957662,0.0,0.199267
36435,359404230124464.0,2025-11-10 09:41:27.578414,unlock,2025-11-10 09:41:27.756799,0.0,0.178385
36434,359404230124464.0,2025-11-10 09:41:18.649304,unlock,2025-11-10 09:41:18.799177,0.0,0.149873
36433,359404230124464.0,2025-11-10 09:41:09.646073,unlock,2025-11-10 09:41:09.836934,0.0,0.190861
36432,359404230124464.0,2025-11-10 09:41:00.709933,unlock,2025-11-10 09:41:00.877431,0.0,0.167498
36431,359404230124464.0,2025-11-10 09:40:52.002519,unlock,2025-11-10 09:40:52.158123,0.0,0.155604
36430,359404230124464.0,2025-11-10 09:40:43.155283,unlock,2025-11-10 09:40:43.374369,0.0,0.219086
36429,359404230124464.0,2025-11-10 09:40:33.440862,unlock,2025-11-10 09:40:33.604497,0.0,0.163635
36428,359404230124464.0,2025-11-10 09:40:25.168033,unlock,2025-11-10 09:40:25.364903,0.0,0.19687
36427,359404230124464.0,2025-11-10 09:40:15.550131,unlock,2025-11-10 09:40:15.772904,0.0,0.222773
36426,359404230124464.0,2025-11-10 09:40:06.240668,unlock,2025-11-10 09:40:06.477703,0.0,0.237035
36425,359404230124464.0,2025-11-10 09:39:57.297135,unlock,2025-11-10 09:39:57.525258,0.0,0.228123
36424,359404230124464.0,2025-11-10 09:39:48.315328,unlock,2025-11-10 09:39:48.477010,0.0,0.161682
36423,359404230124464.0,2025-11-10 09:39:39.467740,unlock,2025-11-10 09:39:39.684621,0.0,0.216881
36422,359404230124464.0,2025-11-10 09:39:30.672047,unlock,2025-11-10 09:39:30.883975,0.0,0.211928
36421,359404230124464.0,2025-11-10 09:39:21.459281,unlock,2025-11-10 09:39:21.677615,0.0,0.218334
36420,359404230124464.0,2025-11-10 09:39:11.983007,unlock,2025-11-10 09:39:12.157185,0.0,0.174178
36419,359404230124464.0,2025-11-10 09:39:03.239561,unlock,2025-11-10 09:39:03.430570,0.0,0.191009
36418,359404230124464.0,2025-11-10 09:38:54.175010,unlock,2025-11-10 09:38:54.309895,0.0,0.134885
36417,359404230124464.0,2025-11-10 09:38:44.821788,unlock,2025-11-10 09:38:45.051041,0.0,0.229253
36416,359404230124464.0,2025-11-10 09:38:36.050445,unlock,2025-11-10 09:38:36.229178,0.0,0.178733
36415,359404230124464.0,2025-11-10 09:38:27.436646,unlock,2025-11-10 09:38:27.589957,0.0,0.153311
36414,359404230124464.0,2025-11-10 09:38:18.448096,unlock,2025-11-10 09:38:18.621771,0.0,0.173675
36413,359404230124464.0,2025-11-10 09:38:09.833838,unlock,2025-11-10 09:38:09.982409,0.0,0.148571
36412,359404230124464.0,2025-11-10 09:38:00.960408,unlock,2025-11-10 09:38:01.103099,0.0,0.142691
36411,359404230124464.0,2025-11-10 09:37:52.571047,unlock,2025-11-10 09:37:52.698252,0.0,0.127205
36410,359404230124464.0,2025-11-10 09:37:43.912529,unlock,2025-11-10 09:37:44.062230,0.0,0.149701
36409,359404230124464.0,2025-11-10 09:37:34.868858,unlock,2025-11-10 09:37:35.020909,0.0,0.152051
36408,359404230124464.0,2025-11-10 09:37:26.084926,unlock,2025-11-10 09:37:26.297699,0.0,0.212773
36407,359404230124464.0,2025-11-10 09:37:17.389454,unlock,2025-11-10 09:37:17.589430,0.0,0.199976
36406,359404230124464.0,2025-11-10 09:37:08.579569,unlock,2025-11-10 09:37:08.790066,0.0,0.210497
36405,359404230124464.0,2025-11-10 09:36:59.496740,unlock,2025-11-10 09:36:59.668001,0.0,0.171261
36404,359404230124464.0,2025-11-10 09:36:49.541014,unlock,2025-11-10 09:36:49.748605,0.0,0.207591
36403,359404230124464.0,2025-11-10 09:36:40.561054,unlock,2025-11-10 09:36:40.712653,0.0,0.151599
36402,359404230124464.0,2025-11-10 09:36:30.360148,unlock,2025-11-10 09:36:30.547839,0.0,0.187691
36401,359404230124464.0,2025-11-10 09:36:18.846718,unlock,2025-11-10 09:36:21.428648,0.0,2.58193
36400,359404230124464.0,2025-11-10 09:34:58.695263,unlock,2025-11-10 09:34:58.868033,0.0,0.17277
36399,359404230124464.0,2025-11-10 09:34:50.407151,unlock,2025-11-10 09:34:50.628522,0.0,0.221371
36398,359404230124464.0,2025-11-10 09:34:42.049437,unlock,2025-11-10 09:34:42.228991,0.0,0.179554
36397,359404230124464.0,2025-11-10 09:34:32.637462,unlock,2025-11-10 09:34:33.829353,0.0,1.191891
36396,359404230124464.0,2025-11-10 09:33:58.158612,unlock,2025-11-10 09:33:58.308444,0.0,0.149832
36395,359404230124464.0,2025-11-10 09:33:33.498730,unlock,2025-11-10 09:33:33.671758,0.0,0.173028
36394,359404230124464.0,2025-11-10 09:29:06.571687,unlock,2025-11-10 09:29:06.787515,0.0,0.215828
36393,359404230124464.0,2025-11-10 09:28:59.837748,unlock,2025-11-10 09:29:01.025905,0.0,1.188157
36392,359404230124464.0,2025-11-10 09:28:42.485761,unlock,2025-11-10 09:28:42.715450,0.0,0.229689
36391,359404230124464.0,2025-11-10 09:27:54.266317,unlock,2025-11-10 09:27:54.627669,0.0,0.361352
36390,359404230124464.0,2025-11-10 09:27:11.971078,unlock,2025-11-10 09:27:16.227545,0.0,4.256467
36389,359404230124464.0,2025-11-10 09:26:54.547338,unlock,2025-11-10 09:26:55.668436,0.0,1.121098
36388,359404230124464.0,2025-11-10 09:26:35.462530,unlock,2025-11-10 09:26:37.666500,0.0,2.20397
36387,359404230124464.0,2025-11-10 09:26:22.905856,unlock,2025-11-10 09:26:24.947688,0.0,2.041832
36386,359404230124464.0,2025-11-10 09:26:06.950011,unlock,2025-11-10 09:26:07.106976,0.0,0.156965
36385,359404230124464.0,2025-11-10 09:25:59.773563,unlock,2025-11-10 09:25:59.985663,0.0,0.2121
36384,359404230124464.0,2025-11-10 09:25:52.882835,unlock,2025-11-10 09:25:54.146711,0.0,1.263876
36383,359404230124464.0,2025-11-10 09:25:36.296959,unlock,2025-11-10 09:25:38.788263,0.0,2.491304
36382,359404230124464.0,2025-11-10 09:25:03.275094,unlock,2025-11-10 09:25:03.433876,0.0,0.158782
36381,359404230124464.0,2025-11-10 09:24:33.976677,unlock,2025-11-10 09:24:34.786966,0.0,0.810289
36380,359404230124464.0,2025-11-10 09:22:33.379173,unlock,2025-11-10 09:22:34.467188,0.0,1.088015
36379,359404230124464.0,2025-11-10 09:02:35.570953,unlock,2025-11-10 09:02:35.753306,0.0,0.182353
36378,359404230124464.0,2025-11-10 09:02:24.236651,unlock,2025-11-10 09:02:26.317630,0.0,2.080979
36377,359404230124464.0,2025-11-10 09:02:10.830720,unlock,2025-11-10 09:02:11.020988,0.0,0.190268
36376,359404230124464.0,2025-11-10 09:02:02.365120,unlock,2025-11-10 09:02:02.548635,0.0,0.183515
36375,359404230124464.0,2025-11-10 09:01:53.903768,unlock,2025-11-10 09:01:54.068994,0.0,0.165226
36374,359404230124464.0,2025-11-10 09:01:45.014046,unlock,2025-11-10 09:01:45.189251,0.0,0.175205
36373,359404230124464.0,2025-11-10 09:01:32.107850,unlock,2025-11-10 09:01:37.669660,0.0,5.56181
36372,359404230124464.0,2025-11-10 09:00:52.510982,unlock,2025-11-10 09:00:52.700826,0.0,0.189844
36371,359404230124464.0,2025-11-10 09:00:43.461022,unlock,2025-11-10 09:00:43.662060,0.0,0.201038
36370,359404230124464.0,2025-11-10 08:47:50.221352,unlock,2025-11-10 08:47:50.549718,0.0,0.328366
36369,359404230124464.0,2025-11-10 08:47:19.455256,unlock,2025-11-10 08:47:19.753487,0.0,0.298231
36368,359404230124464.0,2025-11-10 08:47:12.915668,unlock,2025-11-10 08:47:14.868946,0.0,1.953278
36367,359404230124464.0,2025-11-10 08:46:59.530936,unlock,2025-11-10 08:47:02.149780,0.0,2.618844
36366,359404230124464.0,2025-11-10 08:46:45.972873,unlock,2025-11-10 08:46:46.568121,0.0,0.595248
36361,359404230124464.0,2025-11-10 08:13:06.646887,unlock,2025-11-10 08:13:12.072150,0.0,5.425263
36360,359404230124464.0,2025-11-10 08:12:47.804969,unlock,2025-11-10 08:12:48.159675,0.0,0.354706
36359,359404230124464.0,2025-11-10 08:12:17.056973,unlock,2025-11-10 08:12:17.351068,0.0,0.294095
36357,359404230124464.0,2025-11-10 08:11:45.050094,unlock,2025-11-10 08:11:45.999856,0.0,0.949762
35892,359404230124464.0,2025-11-06 12:26:39.188763,unlock,2025-11-06 12:26:39.505729,0.0,0.316966
35891,359404230124464.0,2025-11-06 12:26:32.364142,unlock,2025-11-06 12:26:32.713335,0.0,0.349193
35890,359404230124464.0,2025-11-06 12:26:24.499010,unlock,2025-11-06 12:26:24.796714,0.0,0.297704
35888,359404230124464.0,2025-11-06 12:26:15.965119,unlock,2025-11-06 12:26:17.908623,0.0,1.943504
35887,359404230124464.0,2025-11-06 12:26:00.698960,unlock,2025-11-06 12:26:01.016746,0.0,0.317786
35886,359404230124464.0,2025-11-06 12:25:53.863268,unlock,2025-11-06 12:25:54.138109,0.0,0.274841
35885,359404230124464.0,2025-11-06 12:25:47.093759,unlock,2025-11-06 12:25:47.417063,0.0,0.323304
35884,359404230124464.0,2025-11-06 12:25:40.399374,unlock,2025-11-06 12:25:40.697534,0.0,0.29816
35883,359404230124464.0,2025-11-06 12:25:33.483191,unlock,2025-11-06 12:25:33.737057,0.0,0.253866
35882,359404230124464.0,2025-11-06 12:25:26.616290,unlock,2025-11-06 12:25:26.937687,0.0,0.321397
35881,359404230124464.0,2025-11-06 12:25:19.878297,unlock,2025-11-06 12:25:20.137498,0.0,0.259201
35880,359404230124464.0,2025-11-06 12:25:13.075045,unlock,2025-11-06 12:25:13.338038,0.0,0.262993
35879,359404230124464.0,2025-11-06 12:25:06.045378,unlock,2025-11-06 12:25:06.297344,0.0,0.251966
35878,359404230124464.0,2025-11-06 12:24:58.849785,unlock,2025-11-06 12:24:59.098005,0.0,0.24822
35877,359404230124464.0,2025-11-06 12:24:51.050278,unlock,2025-11-06 12:24:51.337056,0.0,0.286778
35876,359404230124464.0,2025-11-06 12:24:43.632372,unlock,2025-11-06 12:24:43.896781,0.0,0.264409
35875,359404230124464.0,2025-11-06 12:24:36.675053,unlock,2025-11-06 12:24:36.937325,0.0,0.262272
35874,359404230124464.0,2025-11-06 12:24:29.580536,unlock,2025-11-06 12:24:29.816697,0.0,0.236161
35873,359404230124464.0,2025-11-06 12:24:22.719732,unlock,2025-11-06 12:24:23.017014,0.0,0.297282
35872,359404230124464.0,2025-11-06 12:24:15.673518,unlock,2025-11-06 12:24:15.976588,0.0,0.30307
35871,359404230124464.0,2025-11-06 12:24:08.579391,unlock,2025-11-06 12:24:08.857760,0.0,0.278369
35870,359404230124464.0,2025-11-06 12:24:01.562533,unlock,2025-11-06 12:24:01.817030,0.0,0.254497
35869,359404230124464.0,2025-11-06 12:23:54.648855,unlock,2025-11-06 12:23:54.937819,0.0,0.288964
35868,359404230124464.0,2025-11-06 12:23:47.734573,unlock,2025-11-06 12:23:48.057426,0.0,0.322853
35867,359404230124464.0,2025-11-06 12:23:40.861238,unlock,2025-11-06 12:23:41.177312,0.0,0.316074
35866,359404230124464.0,2025-11-06 12:23:34.010829,unlock,2025-11-06 12:23:34.297285,0.0,0.286456
35865,359404230124464.0,2025-11-06 12:23:26.694848,unlock,2025-11-06 12:23:26.937802,0.0,0.242954
35864,359404230124464.0,2025-11-06 12:23:19.555137,unlock,2025-11-06 12:23:19.816688,0.0,0.261551
35863,359404230124464.0,2025-11-06 12:23:12.276029,unlock,2025-11-06 12:23:12.537794,0.0,0.261765
35862,359404230124464.0,2025-11-06 12:23:05.453632,unlock,2025-11-06 12:23:05.736625,0.0,0.282993
35861,359404230124464.0,2025-11-06 12:22:58.738900,unlock,2025-11-06 12:22:59.025259,0.0,0.286359
35860,359404230124464.0,2025-11-06 12:22:51.645388,unlock,2025-11-06 12:22:51.904510,0.0,0.259122
35859,359404230124464.0,2025-11-06 12:22:44.855754,unlock,2025-11-06 12:22:45.184727,0.0,0.328973
35858,359404230124464.0,2025-11-06 12:22:38.017311,unlock,2025-11-06 12:22:38.297069,0.0,0.279758
35857,359404230124464.0,2025-11-06 12:22:31.238600,unlock,2025-11-06 12:22:31.505343,0.0,0.266743
35856,359404230124464.0,2025-11-06 12:22:24.503728,unlock,2025-11-06 12:22:24.784933,0.0,0.281205
35855,359404230124464.0,2025-11-06 12:22:17.925413,unlock,2025-11-06 12:22:18.224480,0.0,0.299067
35854,359404230124464.0,2025-11-06 12:22:10.847696,unlock,2025-11-06 12:22:11.122457,0.0,0.274761
35853,359404230124464.0,2025-11-06 12:22:04.046950,unlock,2025-11-06 12:22:04.393277,0.0,0.346327
35852,359404230124464.0,2025-11-06 12:21:56.893450,unlock,2025-11-06 12:21:57.192957,0.0,0.299507
35851,359404230124464.0,2025-11-06 12:21:50.063003,unlock,2025-11-06 12:21:50.392740,0.0,0.329737
35850,359404230124464.0,2025-11-06 12:21:43.104537,unlock,2025-11-06 12:21:43.433290,0.0,0.328753
35849,359404230124464.0,2025-11-06 12:21:36.269865,unlock,2025-11-06 12:21:36.553282,0.0,0.283417
35848,359404230124464.0,2025-11-06 12:21:29.394813,unlock,2025-11-06 12:21:29.680824,0.0,0.286011
35846,359404230124464.0,2025-11-06 12:21:21.050529,unlock,2025-11-06 12:21:21.365372,0.0,0.314843
35845,359404230124464.0,2025-11-06 12:21:13.940878,unlock,2025-11-06 12:21:14.236594,0.0,0.295716
35844,359404230124464.0,2025-11-06 12:21:06.828498,unlock,2025-11-06 12:21:07.124747,0.0,0.296249
35843,359404230124464.0,2025-11-06 12:20:59.930664,unlock,2025-11-06 12:21:00.239612,0.0,0.308948
35842,359404230124464.0,2025-11-06 12:20:53.123246,unlock,2025-11-06 12:20:53.440664,0.0,0.317418
35841,359404230124464.0,2025-11-06 12:20:46.329179,unlock,2025-11-06 12:20:46.652835,0.0,0.323656
35840,359404230124464.0,2025-11-06 12:20:39.503094,unlock,2025-11-06 12:20:39.865755,0.0,0.362661
35839,359404230124464.0,2025-11-06 12:20:32.619070,unlock,2025-11-06 12:20:32.891252,0.0,0.272182
35838,359404230124464.0,2025-11-06 12:20:25.763234,unlock,2025-11-06 12:20:26.079730,0.0,0.316496
35837,359404230124464.0,2025-11-06 12:20:19.074398,unlock,2025-11-06 12:20:19.361176,0.0,0.286778
35836,359404230124464.0,2025-11-06 12:20:12.041893,unlock,2025-11-06 12:20:12.400992,0.0,0.359099
35835,359404230124464.0,2025-11-06 12:20:05.094355,unlock,2025-11-06 12:20:05.359892,0.0,0.265537
35834,359404230124464.0,2025-11-06 12:19:55.447913,unlock,2025-11-06 12:19:55.744458,0.0,0.296545
35833,359404230124464.0,2025-11-06 12:19:48.506203,unlock,2025-11-06 12:19:48.785230,0.0,0.279027
35832,359404230124464.0,2025-11-06 12:19:41.521678,unlock,2025-11-06 12:19:41.826238,0.0,0.30456
35831,359404230124464.0,2025-11-06 12:19:33.643833,unlock,2025-11-06 12:19:33.984838,0.0,0.341005
35830,359404230124464.0,2025-11-06 12:19:26.711378,unlock,2025-11-06 12:19:27.024922,0.0,0.313544
35829,359404230124464.0,2025-11-06 12:19:19.734831,unlock,2025-11-06 12:19:20.064495,0.0,0.329664
35828,359404230124464.0,2025-11-06 12:19:13.104731,unlock,2025-11-06 12:19:13.424950,0.0,0.320219
35827,359404230124464.0,2025-11-06 12:19:06.248411,unlock,2025-11-06 12:19:06.548760,0.0,0.300349
35826,359404230124464.0,2025-11-06 12:18:59.353262,unlock,2025-11-06 12:19:00.144319,0.0,0.791057
35825,359404230124464.0,2025-11-06 12:18:45.516893,unlock,2025-11-06 12:18:45.824588,0.0,0.307695
35823,359404230124464.0,2025-11-06 12:18:19.016439,unlock,2025-11-06 12:18:19.264764,0.0,0.248325
35822,359404230124464.0,2025-11-06 12:18:11.507491,unlock,2025-11-06 12:18:11.824157,0.0,0.316666
35821,359404230124464.0,2025-11-06 12:18:04.443213,unlock,2025-11-06 12:18:04.705239,0.0,0.262026
35820,359404230124464.0,2025-11-06 12:17:57.498565,unlock,2025-11-06 12:17:57.824771,0.0,0.326206
35819,359404230124464.0,2025-11-06 12:17:50.524697,unlock,2025-11-06 12:17:50.786258,0.0,0.261561
35818,359404230124464.0,2025-11-06 12:17:43.533425,unlock,2025-11-06 12:17:43.824403,0.0,0.290978
35817,359404230124464.0,2025-11-06 12:17:36.647400,unlock,2025-11-06 12:17:36.944355,0.0,0.296955
35816,359404230124464.0,2025-11-06 12:17:29.533142,unlock,2025-11-06 12:17:29.824331,0.0,0.291189
35815,359404230124464.0,2025-11-06 12:17:22.594992,unlock,2025-11-06 12:17:22.864196,0.0,0.269204
35814,359404230124464.0,2025-11-06 12:17:15.729740,unlock,2025-11-06 12:17:16.064295,0.0,0.334555
35813,359404230124464.0,2025-11-06 12:17:08.902759,unlock,2025-11-06 12:17:09.184649,0.0,0.28189
35812,359404230124464.0,2025-11-06 12:17:01.858442,unlock,2025-11-06 12:17:02.144827,0.0,0.286385
35811,359404230124464.0,2025-11-06 12:16:55.043852,unlock,2025-11-06 12:16:55.344911,0.0,0.301059
35810,359404230124464.0,2025-11-06 12:16:48.148042,unlock,2025-11-06 12:16:48.464605,0.0,0.316563
35809,359404230124464.0,2025-11-06 12:16:41.220146,unlock,2025-11-06 12:16:41.497449,0.0,0.277303
35808,359404230124464.0,2025-11-06 12:16:34.324636,unlock,2025-11-06 12:16:34.619528,0.0,0.294892
35807,359404230124464.0,2025-11-06 12:16:27.175117,unlock,2025-11-06 12:16:27.419041,0.0,0.243924
35806,359404230124464.0,2025-11-06 12:16:17.956107,unlock,2025-11-06 12:16:18.217306,0.0,0.261199
35805,359404230124464.0,2025-11-06 12:16:11.083059,unlock,2025-11-06 12:16:11.425250,0.0,0.342191
35804,359404230124464.0,2025-11-06 12:16:03.778600,unlock,2025-11-06 12:16:04.065322,0.0,0.286722
35803,359404230124464.0,2025-11-06 12:15:56.761935,unlock,2025-11-06 12:15:57.024570,0.0,0.262635
35802,359404230124464.0,2025-11-06 12:15:49.778176,unlock,2025-11-06 12:15:50.056165,0.0,0.277989
35801,359404230124464.0,2025-11-06 12:15:42.852473,unlock,2025-11-06 12:15:43.096192,0.0,0.243719
35800,359404230124464.0,2025-11-06 12:15:36.153150,unlock,2025-11-06 12:15:36.458307,0.0,0.305157
35799,359404230124464.0,2025-11-06 12:15:29.220829,unlock,2025-11-06 12:15:29.497112,0.0,0.276283
35798,359404230124464.0,2025-11-06 12:15:22.067746,unlock,2025-11-06 12:15:22.380219,0.0,0.312473
35797,359404230124464.0,2025-11-06 12:15:15.071824,unlock,2025-11-06 12:15:15.336258,0.0,0.264434
35796,359404230124464.0,2025-11-06 12:15:08.180956,unlock,2025-11-06 12:15:08.456405,0.0,0.275449
35795,359404230124464.0,2025-11-06 12:15:01.194335,unlock,2025-11-06 12:15:01.505416,0.0,0.311081
35794,359404230124464.0,2025-11-06 12:14:54.351322,unlock,2025-11-06 12:14:54.624045,0.0,0.272723
35793,359404230124464.0,2025-11-06 12:14:47.481310,unlock,2025-11-06 12:14:47.743865,0.0,0.262555
35792,359404230124464.0,2025-11-06 12:14:40.815397,unlock,2025-11-06 12:14:41.585054,0.0,0.769657
35791,359404230124464.0,2025-11-06 12:14:25.387295,unlock,2025-11-06 12:14:25.664513,0.0,0.277218
35790,359404230124464.0,2025-11-06 12:14:18.467162,unlock,2025-11-06 12:14:18.784732,0.0,0.31757
35789,359404230124464.0,2025-11-06 12:14:10.710873,unlock,2025-11-06 12:14:11.025746,0.0,0.314873
35788,359404230124464.0,2025-11-06 12:14:03.810911,unlock,2025-11-06 12:14:04.063918,0.0,0.253007
35787,359404230124464.0,2025-11-06 12:13:56.795137,unlock,2025-11-06 12:13:57.103825,0.0,0.308688
35786,359404230124464.0,2025-11-06 12:13:49.974645,unlock,2025-11-06 12:13:50.304278,0.0,0.329633
35785,359404230124464.0,2025-11-06 12:13:43.213091,unlock,2025-11-06 12:13:43.504060,0.0,0.290969
35784,359404230124464.0,2025-11-06 12:13:36.170913,unlock,2025-11-06 12:13:36.463856,0.0,0.292943
35783,359404230124464.0,2025-11-06 12:13:29.090653,unlock,2025-11-06 12:13:29.344376,0.0,0.253723
35782,359404230124464.0,2025-11-06 12:13:22.256727,unlock,2025-11-06 12:13:22.544073,0.0,0.287346
35781,359404230124464.0,2025-11-06 12:13:15.468891,unlock,2025-11-06 12:13:15.751475,0.0,0.282584
35780,359404230124464.0,2025-11-06 12:13:08.190495,unlock,2025-11-06 12:13:08.475779,0.0,0.285284
35779,359404230124464.0,2025-11-06 12:13:00.610798,unlock,2025-11-06 12:13:01.748578,0.0,1.13778
35778,359404230124464.0,2025-11-06 12:12:41.041890,unlock,2025-11-06 12:12:41.337112,0.0,0.295222
35777,359404230124464.0,2025-11-06 12:12:33.889131,unlock,2025-11-06 12:12:34.135681,0.0,0.24655
35776,359404230124464.0,2025-11-06 12:12:26.926118,unlock,2025-11-06 12:12:27.256088,0.0,0.32997
